protocol_version,round_id,participant_id_pseudonymous,session_slot_id,form_id,study_item_id,natural_response,difficult_reason,comprehension_summary,recall_summary,judgment_summary,response_selection_summary,desirability_summary,access_summary,seam_summary,issue_codes_pipe_separated,highest_severity,moderator_note,session_date,consent_record_id,record_status
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_C-04,FORM_C,GC1-027,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_C-04,FORM_C,GC1-032,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-024,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-039,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-021,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-038,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-025,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-036,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-055,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-037,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-022,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-033,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-030,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_D-04,FORM_D,GC1-047,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-045,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-056,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-049,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-057,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-041,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-059,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-042,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-053,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-050,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-058,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-044,,,,,,,,,,,,,,,NOT_COLLECTED
ENAKQ-GATE-C-COGNITIVE-CONTENT-VALIDITY.v0.1,R2,,R2-FORM_E-04,FORM_E,GC1-060,,,,,,,,,,,,,,,NOT_COLLECTED
